item_id,order_id,user_id,product_name,category,brand,quantity,unit_price_sgd,line_total_sgd,on_promotion
I0000298,O000062,U0008,Tissue Paper,Baby and Family Care,Huggies,3,9.99,29.97,True
I0000299,O000062,U0008,Razor,Toiletries and Personal Care,Darlie,2,1.79,3.58,False
I0000300,O000062,U0008,Nappy Rash Cream,Baby and Family Care,Kotex,1,6.57,6.57,False
I0000301,O000062,U0008,Moisturiser,Toiletries and Personal Care,Darlie,2,5.35,10.7,False
I0000302,O000062,U0008,Dish Rack,Kitchen Essentials,Giant Brand,1,21.13,21.13,False
I0000303,O000063,U0008,Sunscreen,Toiletries and Personal Care,Dove,3,19.27,57.81,True
I0000304,O000063,U0008,Razor,Toiletries and Personal Care,Darlie,1,14.56,14.56,False
I0000305,O000063,U0008,Scrubbing Brush,Cleaning Supplies,Cif,1,21.06,21.06,False
I0000306,O000063,U0008,Facial Cleanser,Toiletries and Personal Care,Nivea,2,13.11,26.22,False
I0000307,O000063,U0008,Laundry Detergent,Laundry,Downy,2,8.55,17.1,False
I0000308,O000063,U0008,Washing Machine Cleaner,Laundry,Vanish,2,5.72,11.44,False
I0000309,O000063,U0008,Fabric Softener,Laundry,Dynamo,2,13.09,26.18,False
I0000310,O000063,U0008,Diapers,Baby and Family Care,Kotex,2,14.79,29.58,False
I0000311,O000064,U0008,Fabric Softener,Laundry,Vanish,1,15.17,15.17,True
I0000312,O000064,U0008,Shampoo,Toiletries and Personal Care,Colgate,1,2.74,2.74,False
I0000313,O000064,U0008,Cotton Buds,Toiletries and Personal Care,Dove,2,8.35,16.7,False
I0000314,O000064,U0008,Toothbrush,Toiletries and Personal Care,Gatsby,1,19.47,19.47,False
I0000315,O000065,U0008,Rubber Bands,Kitchen Essentials,Glad,2,17.61,35.22,False
I0000316,O000065,U0008,Cotton Buds,Toiletries and Personal Care,Pantene,1,4.72,4.72,False
I0000317,O000065,U0008,Moisturiser,Toiletries and Personal Care,Colgate,1,3.91,3.91,True
I0000318,O000065,U0008,Toothbrush,Toiletries and Personal Care,Nivea,3,17.71,53.13,False
I0000319,O000066,U0008,Shampoo,Toiletries and Personal Care,Dove,2,9.68,19.36,False
I0000320,O000066,U0008,Nappy Rash Cream,Baby and Family Care,Kotex,3,19.44,58.32,False
I0000321,O000067,U0008,Conditioner,Toiletries and Personal Care,Gatsby,1,8.72,8.72,True
I0000322,O000067,U0008,Sunscreen,Toiletries and Personal Care,Gatsby,1,3.33,3.33,False
I0000323,O000068,U0009,Matches,Kitchen Essentials,3M,3,2.89,8.67,True
I0000324,O000068,U0009,Baby Shampoo,Baby and Family Care,Johnson and Johnson,3,1.74,5.22,True
I0000325,O000069,U0009,Baby Bottle Brush,Baby and Family Care,Mamypoko,3,9.76,29.28,True
I0000326,O000069,U0009,Sanitary Pads,Baby and Family Care,Johnson and Johnson,3,9.67,29.01,True
I0000327,O000069,U0009,Scouring Pad,Kitchen Essentials,3M,1,13.37,13.37,True
I0000328,O000069,U0009,Bottle Brush,Kitchen Essentials,Sunlight,3,6.6,19.8,True
I0000329,O000069,U0009,Bottle Brush,Kitchen Essentials,3M,1,24.38,24.38,True
I0000330,O000069,U0009,Cling Wrap,Kitchen Essentials,Giant Brand,2,17.91,35.82,True
I0000331,O000070,U0009,Panty Liners,Baby and Family Care,Dettol,1,13.58,13.58,False
I0000332,O000070,U0009,Floss,Toiletries and Personal Care,Dove,2,4.09,8.18,True
I0000333,O000070,U0009,Matches,Kitchen Essentials,Glad,3,18.47,55.41,True
I0000334,O000070,U0009,Panty Liners,Baby and Family Care,Johnson and Johnson,2,15.61,31.22,False
I0000335,O000070,U0009,Cotton Buds,Toiletries and Personal Care,Pantene,3,11.07,33.21,False
I0000336,O000070,U0009,Baby Shampoo,Baby and Family Care,Dettol,3,10.13,30.39,True
I0000337,O000070,U0009,Rubber Bands,Kitchen Essentials,Sunlight,2,11.79,23.58,False
I0000338,O000070,U0009,Baby Powder,Baby and Family Care,Dettol,2,17.83,35.66,False
I0000339,O000071,U0010,Razor,Toiletries and Personal Care,Darlie,1,6.97,6.97,False
I0000340,O000071,U0010,Moisturiser,Toiletries and Personal Care,Gatsby,3,15.45,46.35,False
I0000341,O000071,U0010,Sanitary Pads,Baby and Family Care,Dettol,2,12.68,25.36,False
I0000342,O000072,U0010,Moisturiser,Toiletries and Personal Care,Darlie,1,4.37,4.37,False
I0000343,O000072,U0010,Body Wash,Toiletries and Personal Care,Dove,1,18.84,18.84,False
I0000344,O000072,U0010,Shampoo,Toiletries and Personal Care,Pantene,2,15.71,31.42,False
I0000345,O000072,U0010,Razor,Toiletries and Personal Care,Dove,1,17.04,17.04,False
I0000346,O000072,U0010,Mouthwash,Toiletries and Personal Care,Pantene,2,17.06,34.12,False
I0000347,O000072,U0010,Toothpaste,Toiletries and Personal Care,Nivea,3,1.92,5.76,False
I0000348,O000073,U0010,Toothpaste,Toiletries and Personal Care,Darlie,2,12.3,24.6,True
I0000349,O000073,U0010,Sunscreen,Toiletries and Personal Care,Colgate,3,5.36,16.08,False
I0000350,O000074,U0010,Conditioner,Toiletries and Personal Care,Nivea,3,13.03,39.09,False
I0000351,O000074,U0010,Mouthwash,Toiletries and Personal Care,Darlie,3,21.58,64.74,False
I0000352,O000074,U0010,Mouthwash,Toiletries and Personal Care,Nivea,2,16.0,32.0,False
I0000353,O000074,U0010,Floss,Toiletries and Personal Care,Dove,1,15.38,15.38,True
I0000354,O000074,U0010,Moisturiser,Toiletries and Personal Care,Gatsby,3,2.13,6.39,False
I0000355,O000075,U0011,Dish Soap,Kitchen Essentials,Giant Brand,2,2.83,5.66,True
I0000356,O000075,U0011,Clothespins,Laundry,Attack,1,22.89,22.89,True
I0000357,O000075,U0011,Washing Machine Cleaner,Laundry,Downy,1,14.15,14.15,True
I0000358,O000075,U0011,Sunscreen,Toiletries and Personal Care,Nivea,3,22.68,68.04,False
I0000359,O000075,U0011,Dish Soap,Kitchen Essentials,Sunlight,2,10.38,20.76,False
I0000360,O000076,U0011,Drain Cleaner,Cleaning Supplies,Mr Muscle,2,13.32,26.64,False
I0000361,O000076,U0011,Clothespins,Laundry,Vanish,2,6.24,12.48,False
I0000362,O000076,U0011,Bleach,Cleaning Supplies,Giant Brand,1,8.25,8.25,True
I0000363,O000076,U0011,Facial Cleanser,Toiletries and Personal Care,Pantene,3,18.96,56.88,True
I0000364,O000076,U0011,Mop,Cleaning Supplies,Giant Brand,2,7.92,15.84,False
I0000365,O000077,U0011,Bleach,Cleaning Supplies,Mr Muscle,3,20.4,61.2,False
I0000366,O000077,U0011,Air Freshener,Cleaning Supplies,Kao,2,7.4,14.8,False
I0000367,O000077,U0011,Ironing Board Cover,Laundry,Downy,1,16.25,16.25,False
I0000368,O000078,U0011,Candles,Kitchen Essentials,Glad,3,14.02,42.06,False
I0000369,O000078,U0011,Sunscreen,Toiletries and Personal Care,Nivea,3,16.23,48.69,False
I0000370,O000078,U0011,Sponge,Cleaning Supplies,Cif,1,19.04,19.04,False
I0000371,O000078,U0011,Moisturiser,Toiletries and Personal Care,Colgate,1,16.4,16.4,False
I0000372,O000078,U0011,Laundry Bags,Laundry,Downy,2,17.64,35.28,True
I0000373,O000079,U0011,Fabric Softener,Laundry,Vanish,2,12.91,25.82,False
I0000374,O000079,U0011,Glass Cleaner,Cleaning Supplies,Cif,1,7.91,7.91,True
I0000375,O000079,U0011,Bar Soap,Toiletries and Personal Care,Gatsby,3,5.64,16.92,False
I0000376,O000080,U0011,Disinfectant Wipes,Cleaning Supplies,Mr Muscle,3,8.5,25.5,True
I0000377,O000080,U0011,Hand Sanitiser,Baby and Family Care,Johnson and Johnson,3,16.95,50.85,True
I0000378,O000081,U0011,Scouring Pad,Kitchen Essentials,Sunlight,3,17.11,51.33,False
I0000379,O000081,U0011,Laundry Bags,Laundry,Vanish,2,22.29,44.58,True
I0000380,O000082,U0011,Kitchen Roll,Kitchen Essentials,Scotch-Brite,2,6.62,13.24,True
I0000381,O000082,U0011,Dryer Sheets,Laundry,Breeze,2,7.48,14.96,False
I0000382,O000082,U0011,Dishwasher Tablets,Kitchen Essentials,Sunlight,2,14.33,28.66,False
I0000383,O000082,U0011,Dryer Sheets,Laundry,Downy,2,12.67,25.34,False
I0000384,O000082,U0011,Glass Cleaner,Cleaning Supplies,Dettol,3,23.06,69.18,False
I0000385,O000082,U0011,Kitchen Roll,Kitchen Essentials,Glad,3,24.02,72.06,False
I0000386,O000082,U0011,Broom,Cleaning Supplies,Giant Brand,1,21.65,21.65,False
I0000387,O000082,U0011,Facial Cleanser,Toiletries and Personal Care,Colgate,2,3.62,7.24,False
I0000388,O000083,U0011,Rubber Gloves,Cleaning Supplies,Kao,3,8.95,26.85,False
I0000389,O000083,U0011,Glass Cleaner,Cleaning Supplies,Mr Muscle,1,20.85,20.85,False
I0000390,O000083,U0011,Aluminium Foil,Kitchen Essentials,Glad,3,11.43,34.29,False
I0000391,O000084,U0012,Ironing Board Cover,Laundry,Vanish,2,17.84,35.68,False
I0000392,O000084,U0012,Facial Cleanser,Toiletries and Personal Care,Gatsby,2,20.09,40.18,True
I0000393,O000085,U0012,Mouthwash,Toiletries and Personal Care,Pantene,1,13.63,13.63,False
I0000394,O000085,U0012,Bottle Brush,Kitchen Essentials,Scotch-Brite,3,17.62,52.86,False
I0000395,O000085,U0012,Fabric Softener,Laundry,Downy,2,5.58,11.16,False
I0000396,O000085,U0012,Multi-Purpose Spray,Cleaning Supplies,Cif,1,11.24,11.24,True
I0000397,O000086,U0012,Conditioner,Toiletries and Personal Care,Nivea,3,15.88,47.64,True
I0000398,O000086,U0012,Laundry Detergent,Laundry,Downy,2,17.98,35.96,True
I0000399,O000086,U0012,Air Freshener,Cleaning Supplies,Giant Brand,2,5.01,10.02,False
I0000400,O000087,U0012,Laundry Detergent,Laundry,Breeze,1,6.78,6.78,True
I0000401,O000087,U0012,Baby Lotion,Baby and Family Care,Johnson and Johnson,2,19.04,38.08,False
I0000402,O000087,U0012,Sunscreen,Toiletries and Personal Care,Nivea,1,24.89,24.89,False
I0000403,O000087,U0012,Moisturiser,Toiletries and Personal Care,Pantene,2,20.12,40.24,True
I0000404,O000087,U0012,Conditioner,Toiletries and Personal Care,Nivea,2,22.82,45.64,False
I0000405,O000087,U0012,Laundry Detergent,Laundry,Dynamo,1,12.52,12.52,False
I0000406,O000087,U0012,Facial Cleanser,Toiletries and Personal Care,Gatsby,1,18.26,18.26,False
I0000407,O000088,U0012,Floor Cleaner,Cleaning Supplies,Kao,2,24.92,49.84,False
I0000408,O000088,U0012,Dishwasher Tablets,Kitchen Essentials,Sunlight,1,7.46,7.46,False
I0000409,O000089,U0013,Hand Sanitiser,Baby and Family Care,Huggies,3,5.72,17.16,True
I0000410,O000089,U0013,Nappy Rash Cream,Baby and Family Care,Dettol,1,3.61,3.61,False
I0000411,O000089,U0013,Baby Powder,Baby and Family Care,Huggies,2,2.54,5.08,True
I0000412,O000089,U0013,Baby Powder,Baby and Family Care,Johnson and Johnson,3,9.97,29.91,False
I0000413,O000090,U0013,Body Wash,Toiletries and Personal Care,Nivea,2,11.74,23.48,True
I0000414,O000090,U0013,Stain Remover,Laundry,Downy,3,21.55,64.65,False
I0000415,O000090,U0013,Multi-Purpose Spray,Cleaning Supplies,Cif,1,2.78,2.78,True
I0000416,O000090,U0013,Baby Shampoo,Baby and Family Care,Dettol,2,4.23,8.46,False
I0000417,O000090,U0013,Wet Wipes,Baby and Family Care,Johnson and Johnson,3,14.68,44.04,False
I0000418,O000090,U0013,Sanitary Pads,Baby and Family Care,Mamypoko,1,9.72,9.72,True
I0000419,O000090,U0013,Baby Shampoo,Baby and Family Care,Kotex,2,14.74,29.48,False
I0000420,O000090,U0013,Diapers,Baby and Family Care,Kotex,3,5.74,17.22,False
I0000421,O000091,U0013,Wet Wipes,Baby and Family Care,Johnson and Johnson,1,8.18,8.18,False
I0000422,O000091,U0013,Nappy Rash Cream,Baby and Family Care,Kotex,1,21.17,21.17,True
I0000423,O000091,U0013,Sanitary Pads,Baby and Family Care,Dettol,2,16.27,32.54,False
I0000424,O000091,U0013,Mouthwash,Toiletries and Personal Care,Dove,3,16.13,48.39,False
I0000425,O000091,U0013,Dish Rack,Kitchen Essentials,3M,1,6.47,6.47,True
I0000426,O000092,U0013,Baby Wipes,Baby and Family Care,Kotex,3,10.46,31.38,False
I0000427,O000092,U0013,Panty Liners,Baby and Family Care,Dettol,1,1.98,1.98,True
I0000428,O000092,U0013,Baby Bottle Brush,Baby and Family Care,Johnson and Johnson,3,19.19,57.57,False
I0000429,O000092,U0013,Wet Wipes,Baby and Family Care,Dettol,3,20.45,61.35,False
I0000430,O000092,U0013,Scrubbing Brush,Cleaning Supplies,Mr Muscle,3,3.76,11.28,False
I0000431,O000092,U0013,Wet Wipes,Baby and Family Care,Dettol,2,7.81,15.62,False
I0000432,O000092,U0013,Baby Bottle Brush,Baby and Family Care,Johnson and Johnson,3,5.88,17.64,False
I0000433,O000092,U0013,Hand Sanitiser,Baby and Family Care,Johnson and Johnson,2,17.4,34.8,False
I0000434,O000093,U0013,Feminine Wash,Baby and Family Care,Kotex,1,8.33,8.33,False
I0000435,O000093,U0013,Fabric Softener,Laundry,Vanish,1,24.63,24.63,False
I0000436,O000093,U0013,Baby Lotion,Baby and Family Care,Kotex,2,8.44,16.88,True
I0000437,O000093,U0013,Diapers,Baby and Family Care,Kotex,1,13.5,13.5,False
I0000438,O000093,U0013,Sanitary Pads,Baby and Family Care,Kotex,2,9.85,19.7,False
I0000439,O000094,U0013,Trash Bags,Cleaning Supplies,Cif,2,2.56,5.12,False
I0000440,O000094,U0013,Floss,Toiletries and Personal Care,Nivea,3,12.19,36.57,False
I0000441,O000094,U0013,Baby Powder,Baby and Family Care,Johnson and Johnson,1,6.46,6.46,True
I0000442,O000094,U0013,Body Wash,Toiletries and Personal Care,Gatsby,1,11.69,11.69,True
I0000443,O000094,U0013,Diapers,Baby and Family Care,Mamypoko,3,12.71,38.13,False
I0000444,O000094,U0013,Panty Liners,Baby and Family Care,Kotex,3,12.94,38.82,False
I0000445,O000094,U0013,Razor,Toiletries and Personal Care,Gatsby,3,24.13,72.39,False
I0000446,O000095,U0013,Baby Lotion,Baby and Family Care,Huggies,1,17.86,17.86,True
I0000447,O000095,U0013,Wet Wipes,Baby and Family Care,Mamypoko,3,7.18,21.54,False
I0000448,O000095,U0013,Clothespins,Laundry,Downy,1,8.57,8.57,False
I0000449,O000096,U0013,Baby Shampoo,Baby and Family Care,Dettol,2,12.58,25.16,False
I0000450,O000096,U0013,Baby Lotion,Baby and Family Care,Johnson and Johnson,3,20.99,62.97,False
I0000451,O000097,U0013,Sanitary Pads,Baby and Family Care,Dettol,2,21.44,42.88,False
I0000452,O000097,U0013,Hand Sanitiser,Baby and Family Care,Johnson and Johnson,1,12.96,12.96,False
I0000453,O000098,U0014,Disinfectant Wipes,Cleaning Supplies,Giant Brand,1,7.79,7.79,False
I0000454,O000098,U0014,Broom,Cleaning Supplies,Kao,3,23.57,70.71,False
I0000455,O000099,U0014,Disinfectant Wipes,Cleaning Supplies,Kao,1,13.43,13.43,False
I0000456,O000099,U0014,Tissue Paper,Baby and Family Care,Kotex,3,16.94,50.82,True
I0000457,O000099,U0014,Trash Bags,Cleaning Supplies,Kao,2,21.08,42.16,False
I0000458,O000099,U0014,Baby Wipes,Baby and Family Care,Dettol,1,16.11,16.11,False
I0000459,O000099,U0014,Ziplock Bags,Kitchen Essentials,Giant Brand,1,5.57,5.57,True
I0000460,O000099,U0014,Air Freshener,Cleaning Supplies,Kao,2,8.64,17.28,True
I0000461,O000099,U0014,Floor Cleaner,Cleaning Supplies,Mr Muscle,2,9.89,19.78,True
I0000462,O000100,U0014,Multi-Purpose Spray,Cleaning Supplies,Dettol,3,6.77,20.31,False
I0000463,O000100,U0014,Disinfectant Wipes,Cleaning Supplies,Dettol,3,7.79,23.37,True
I0000464,O000100,U0014,Dryer Sheets,Laundry,Attack,3,3.95,11.85,True
I0000465,O000100,U0014,Baby Shampoo,Baby and Family Care,Dettol,1,24.4,24.4,False
I0000466,O000100,U0014,Drain Cleaner,Cleaning Supplies,Dettol,3,2.49,7.47,True
I0000467,O000101,U0014,Bleach,Cleaning Supplies,Kao,3,13.21,39.63,False
I0000468,O000101,U0014,Disinfectant Wipes,Cleaning Supplies,Mr Muscle,1,4.39,4.39,True
I0000469,O000101,U0014,Diapers,Baby and Family Care,Huggies,1,21.12,21.12,False
I0000470,O000101,U0014,Glass Cleaner,Cleaning Supplies,Dettol,2,10.25,20.5,False
I0000471,O000102,U0014,Laundry Bags,Laundry,Breeze,1,4.74,4.74,False
I0000472,O000102,U0014,Hand Sanitiser,Baby and Family Care,Dettol,3,20.17,60.51,False
I0000473,O000102,U0014,Glass Cleaner,Cleaning Supplies,Dettol,3,20.45,61.35,False
I0000474,O000103,U0014,Floor Cleaner,Cleaning Supplies,Kao,1,17.01,17.01,False
I0000475,O000103,U0014,Multi-Purpose Spray,Cleaning Supplies,Giant Brand,2,11.35,22.7,False
I0000476,O000103,U0014,Baby Bottle Brush,Baby and Family Care,Johnson and Johnson,3,18.95,56.85,False
I0000477,O000103,U0014,Bleach,Cleaning Supplies,Giant Brand,3,23.13,69.39,False
I0000478,O000103,U0014,Multi-Purpose Spray,Cleaning Supplies,Giant Brand,3,20.03,60.09,False
I0000479,O000103,U0014,Wet Wipes,Baby and Family Care,Dettol,1,22.2,22.2,True
I0000480,O000103,U0014,Mop,Cleaning Supplies,Cif,3,24.81,74.43,False
I0000481,O000103,U0014,Scrubbing Brush,Cleaning Supplies,Mr Muscle,3,9.51,28.53,False
I0000482,O000104,U0015,Deodorant,Toiletries and Personal Care,Pantene,2,18.57,37.14,False
I0000483,O000104,U0015,Conditioner,Toiletries and Personal Care,Colgate,2,16.23,32.46,False
I0000484,O000104,U0015,Nappy Rash Cream,Baby and Family Care,Huggies,2,8.5,17.0,False
I0000485,O000104,U0015,Mouthwash,Toiletries and Personal Care,Gatsby,3,14.79,44.37,False
I0000486,O000104,U0015,Baby Shampoo,Baby and Family Care,Kotex,1,9.73,9.73,False
I0000487,O000104,U0015,Matches,Kitchen Essentials,3M,3,4.79,14.37,False
I0000488,O000104,U0015,Mop,Cleaning Supplies,Mr Muscle,3,15.19,45.57,False
I0000489,O000104,U0015,Bar Soap,Toiletries and Personal Care,Pantene,3,11.5,34.5,False
I0000490,O000105,U0015,Fabric Softener,Laundry,Downy,2,3.33,6.66,False
I0000491,O000105,U0015,Baby Shampoo,Baby and Family Care,Kotex,2,21.99,43.98,False
I0000492,O000105,U0015,Cotton Buds,Toiletries and Personal Care,Gatsby,2,18.7,37.4,False
I0000493,O000105,U0015,Baby Wipes,Baby and Family Care,Mamypoko,2,18.21,36.42,True
I0000494,O000105,U0015,Baby Bottle Brush,Baby and Family Care,Kotex,1,17.82,17.82,False
I0000495,O000106,U0015,Razor,Toiletries and Personal Care,Dove,3,21.53,64.59,True
I0000496,O000106,U0015,Razor,Toiletries and Personal Care,Dove,3,5.1,15.3,False
I0000497,O000106,U0015,Toothpaste,Toiletries and Personal Care,Colgate,2,2.16,4.32,True
I0000498,O000107,U0016,Moisturiser,Toiletries and Personal Care,Gatsby,2,1.55,3.1,False
I0000499,O000107,U0016,Toilet Bowl Cleaner,Cleaning Supplies,Kao,2,14.97,29.94,False
I0000500,O000107,U0016,Baby Wipes,Baby and Family Care,Dettol,2,21.11,42.22,False
I0000501,O000107,U0016,Bleach,Cleaning Supplies,Giant Brand,3,12.33,36.99,False
I0000502,O000108,U0016,Toothpaste,Toiletries and Personal Care,Gatsby,3,11.13,33.39,True
I0000503,O000108,U0016,Bar Soap,Toiletries and Personal Care,Dove,3,22.42,67.26,False
I0000504,O000108,U0016,Sunscreen,Toiletries and Personal Care,Pantene,3,2.08,6.24,False
I0000505,O000108,U0016,Toothpaste,Toiletries and Personal Care,Nivea,3,4.41,13.23,False
I0000506,O000109,U0016,Toothbrush,Toiletries and Personal Care,Nivea,1,19.14,19.14,False
I0000507,O000109,U0016,Mouthwash,Toiletries and Personal Care,Nivea,1,24.12,24.12,False
I0000508,O000109,U0016,Moisturiser,Toiletries and Personal Care,Gatsby,3,11.94,35.82,False
I0000509,O000109,U0016,Air Freshener,Cleaning Supplies,Giant Brand,1,13.05,13.05,False
I0000510,O000109,U0016,Disinfectant Wipes,Cleaning Supplies,Kao,1,21.7,21.7,False
I0000511,O000109,U0016,Multi-Purpose Spray,Cleaning Supplies,Dettol,3,5.45,16.35,True
I0000512,O000109,U0016,Glass Cleaner,Cleaning Supplies,Cif,2,23.88,47.76,False
I0000513,O000109,U0016,Rubber Gloves,Cleaning Supplies,Cif,1,18.26,18.26,False
I0000514,O000110,U0017,Body Wash,Toiletries and Personal Care,Darlie,1,2.72,2.72,True
I0000515,O000110,U0017,Baby Lotion,Baby and Family Care,Dettol,3,19.18,57.54,False
I0000516,O000110,U0017,Diapers,Baby and Family Care,Johnson and Johnson,2,14.5,29.0,True
I0000517,O000110,U0017,Feminine Wash,Baby and Family Care,Mamypoko,1,7.83,7.83,False
I0000518,O000110,U0017,Conditioner,Toiletries and Personal Care,Nivea,3,19.95,59.85,False
I0000519,O000111,U0017,Dryer Sheets,Laundry,Downy,1,10.27,10.27,False
I0000520,O000111,U0017,Clothespins,Laundry,Breeze,3,12.12,36.36,True
I0000521,O000112,U0017,Baby Shampoo,Baby and Family Care,Huggies,1,23.44,23.44,False
I0000522,O000112,U0017,Feminine Wash,Baby and Family Care,Dettol,2,21.3,42.6,True
I0000523,O000112,U0017,Toothbrush,Toiletries and Personal Care,Dove,1,18.87,18.87,False
I0000524,O000112,U0017,Baby Bottle Brush,Baby and Family Care,Huggies,1,18.54,18.54,False
I0000525,O000112,U0017,Drain Cleaner,Cleaning Supplies,Giant Brand,3,24.0,72.0,False
I0000526,O000112,U0017,Mouthwash,Toiletries and Personal Care,Gatsby,2,24.52,49.04,False
I0000527,O000113,U0017,Mouthwash,Toiletries and Personal Care,Pantene,2,24.04,48.08,False
I0000528,O000113,U0017,Scrubbing Brush,Cleaning Supplies,Dettol,3,12.7,38.1,False
I0000529,O000113,U0017,Moisturiser,Toiletries and Personal Care,Nivea,3,18.03,54.09,False
I0000530,O000113,U0017,Panty Liners,Baby and Family Care,Huggies,3,2.23,6.69,False
I0000531,O000113,U0017,Rubber Bands,Kitchen Essentials,Sunlight,2,24.34,48.68,False
I0000532,O000113,U0017,Baby Bottle Brush,Baby and Family Care,Mamypoko,3,24.62,73.86,True
I0000533,O000113,U0017,Baby Lotion,Baby and Family Care,Dettol,1,6.71,6.71,True
I0000534,O000114,U0017,Baby Wipes,Baby and Family Care,Kotex,3,8.62,25.86,False
I0000535,O000114,U0017,Wet Wipes,Baby and Family Care,Johnson and Johnson,1,8.1,8.1,False
I0000536,O000114,U0017,Drain Cleaner,Cleaning Supplies,Dettol,1,24.63,24.63,False
I0000537,O000114,U0017,Baby Powder,Baby and Family Care,Kotex,3,13.11,39.33,False
I0000538,O000114,U0017,Washing Machine Cleaner,Laundry,Attack,3,5.62,16.86,False
I0000539,O000114,U0017,Scrubbing Brush,Cleaning Supplies,Mr Muscle,3,21.6,64.8,False
I0000540,O000114,U0017,Bar Soap,Toiletries and Personal Care,Pantene,3,2.04,6.12,False
I0000541,O000115,U0017,Floor Cleaner,Cleaning Supplies,Kao,3,17.32,51.96,False
I0000542,O000115,U0017,Floss,Toiletries and Personal Care,Darlie,2,7.94,15.88,False
I0000543,O000115,U0017,Nappy Rash Cream,Baby and Family Care,Kotex,1,22.27,22.27,True
I0000544,O000115,U0017,Baby Bottle Brush,Baby and Family Care,Kotex,2,8.93,17.86,False
I0000545,O000115,U0017,Tissue Paper,Baby and Family Care,Huggies,3,6.8,20.4,False
I0000546,O000115,U0017,Tissue Paper,Baby and Family Care,Mamypoko,1,5.37,5.37,False
I0000547,O000116,U0017,Diapers,Baby and Family Care,Kotex,3,23.47,70.41,False
I0000548,O000116,U0017,Wet Wipes,Baby and Family Care,Mamypoko,2,21.06,42.12,False
